trajectory_id,task_id,family,representation,variant,task_text,reference_solution,base_token_count,token_count,analysis_token_count,special_token_events,special_token_fraction,trajectory_valid,mean_entropy_top20,median_entropy_top20,std_entropy_top20,cumulative_entropy_top20,mean_entropy_full,median_entropy_full,std_entropy_full,cumulative_entropy_full,mean_p1,median_p1,mean_top20_mass,fraction_p1_ge_090,fraction_p1_ge_099,longest_run_p1_ge_090,longest_run_p1_ge_099,mean_abs_entropy_change_top20,mean_abs_entropy_change_full,reference_in_top20_fraction,mean_reference_surprisal
is_subset__python__v1,is_subset,set_relation,python,1,"Given two collections, determine whether every value in the first collection occurs in the second.","def is_subset(first, second):
    for value in first:
        if value not in second:
            return False
    return True",21,27,26,0,0.0,True,0.23394776946588536,0.0023814747110009193,0.5051298758143675,6.082642006113019,0.24870782720629975,0.0024015053641051054,0.5406763136799001,6.466403507363793,0.9214601436486611,0.9997608065605164,0.9982692966094384,0.8461538461538461,0.7692307692307693,17,17,0.27219199436716734,0.29391294765169734,1.0,0.38330406085727564
count_even__nl__v1,count_even,parity_count,nl,1,"Given a list of integers, count how many values are even.","Start a counter at zero. Examine every integer. Whenever the current value is even, increase the counter by one. Return the counter after all values are processed.",17,33,32,0,0.0,True,0.559769361250801,0.45682433247566223,0.5106464391642324,17.912619560025632,0.5710625622014049,0.46207401156425476,0.5322696836368395,18.274001990444958,0.7954357927665114,0.8795843124389648,0.9987959302961826,0.46875,0.125,3,2,0.5796034245361243,0.5984108169833499,0.96875,2.6220326951734023
insertion_sort_ascending__python__v2,insertion_sort_ascending,insertion_sort,python,2,"Given a list of numbers, sort it in ascending order using insertion sort and return the sorted copy.","def insertion_sort_ascending(counter):
    output = counter[:]
    for value in range(1, len(output)):
        item = output[value]
        current = value - 1
        while current >= 0 and output[current] > item:
            output[current + 1] = output[current]
            current -= 1
        output[current + 1] = item
    return output",24,80,79,0,0.0,True,0.12904648240271255,0.005146088544279337,0.3086829551885042,10.194672109814292,0.1334137254178295,0.005222919397056103,0.3257279197673241,10.539684308008532,0.9567126560060284,0.9994634985923767,0.9995045345040816,0.8734177215189873,0.7721518987341772,35,35,0.18852969028428282,0.19680308369311497,0.9493670886075949,0.9621424527087127
is_subset__nl__v2,is_subset,set_relation,nl,2,"Given two collections, determine whether every value in the first collection occurs in the second.","Inspect each value in the first collection. If any value is absent from the second collection, output false. Output true if every value is present.",21,29,28,0,0.0,True,0.4920146786607802,0.4220627248287201,0.47654830643187895,13.776411002501845,0.4971958656429446,0.42300108075141907,0.48324184230230577,13.92148423800245,0.8176439521568162,0.8828616440296173,0.9995536846773965,0.5,0.35714285714285715,4,3,0.45453518925717584,0.45764205559950183,1.0,1.603962719928729
merge_sorted_ascending__nl__v1,merge_sorted_ascending,merge_sorted,nl,1,"Given two lists sorted in ascending order, merge them into one ascending list.",Create an empty result and place one index at the start of each list. Repeatedly append the smaller current value and advance its index. Append any remaining values and return the result.,19,37,36,0,0.0,True,0.5923079110248687,0.5262227654457092,0.48582156470749965,21.323084796895273,0.6162586221034871,0.5304960906505585,0.5131171049977928,22.185310395725537,0.8008324081699053,0.8420641124248505,0.9974494990375307,0.3888888888888889,0.16666666666666666,3,2,0.5817572598412101,0.6095231780882127,0.9444444444444444,2.9308788842949474
list_palindrome__python__v3,list_palindrome,palindrome_test,python,3,"Given a list, determine whether its values read the same forward and backward.","def list_palindrome(x):
    element = 0
    entry = len(x) - 1
    while element < entry:
        if x[element] != x[entry]:
            return False
        element += 1
        entry -= 1
    return True",19,57,56,0,0.0,True,0.19044686565975358,0.007816382218152285,0.4267906882608724,10.6650244769462,0.2071453150720767,0.007977786473929882,0.4880617916070156,11.600137644036295,0.9404157565108368,0.9990993440151215,0.9976551021848407,0.8571428571428571,0.75,39,20,0.2990625742961129,0.3263094776237267,0.9285714285714286,0.9704580666541668
lcm_two__nl__v1,lcm_two,lcm_family,nl,1,"Given two positive integers, compute their least common multiple using their greatest common divisor.","Compute the greatest common divisor with the Euclidean algorithm, then divide one input by that gcd and multiply by the other input. Return the product.",20,29,28,0,0.0,True,0.5056944835939378,0.41234689950942993,0.5708523311234177,14.159445540630259,0.5211467187570763,0.41428089141845703,0.6177274193503429,14.592108125198138,0.8066615095095975,0.8992748558521271,0.9977744690009526,0.5,0.32142857142857145,4,3,0.6188458204377201,0.6489066571766334,1.0,2.341592448447435
transpose_matrix__nl__v2,transpose_matrix,matrix_transform,nl,2,"Given a non-empty rectangular matrix, return its transpose.","Build an empty result. For every column index, build a new row by taking that column value from each original row. Add each new row and output the result.",15,33,32,0,0.0,True,0.8409165394696174,0.7904152274131775,0.5889940883822484,26.909329263027757,0.9084053805709118,0.8130318820476532,0.6921257003290506,29.068972178269178,0.725011452101171,0.7808953821659088,0.9909909553825855,0.28125,0.0625,2,1,0.6805908296918196,0.7860939603358987,0.9375,2.836300216370546
string_palindrome__python__v1,string_palindrome,palindrome_test,python,1,"Given a string, determine whether it reads the same forward and backward.","def string_palindrome(text):
    left = 0
    right = len(text) - 1
    while left < right:
        if text[left] != text[right]:
            return False
        left += 1
        right -= 1
    return True",18,56,55,0,0.0,True,0.07070367233283253,0.0009613519650883973,0.23536924413465427,3.8887019783057895,0.07547037720340251,0.0009801433188840747,0.26650335720936097,4.150870746187138,0.9786811514334245,0.9999173879623413,0.9993993347341364,0.9454545454545454,0.8181818181818182,34,18,0.12300918184644581,0.13266097785324543,0.9818181818181818,0.6397379561515575
absolute_values__nl__v3,absolute_values,element_transform,nl,3,"Given a list of numbers, create a list containing the absolute value of each element.","Initialize an empty result list. Process each input number, compute its absolute value, and append that value to the result. Produce the result.",21,28,27,0,0.0,True,0.4265562993686116,0.4180813431739807,0.4150957057699677,11.517020082952513,0.42907817044572394,0.41854456067085266,0.4185699211152232,11.585110602034547,0.8413754657462791,0.8822706937789917,0.9997905161645677,0.48148148148148145,0.3333333333333333,5,3,0.3554561140319073,0.3579435781167166,0.9259259259259259,2.4437365519209178
first_negative_index__python__v2,first_negative_index,first_match_index,python,2,"Given a list of numbers, return the index of the first negative value, or minus one if none exists.","def first_negative_index(current):
    for item, value in enumerate(current):
        if value < 0:
            return item
    return -1",26,30,29,0,0.0,True,0.15641650171478275,0.011496905237436295,0.29686599356405874,4.5360785497287,0.15801943485718672,0.01159488782286644,0.30018398607901053,4.582563610858415,0.9465613303513363,0.998599112033844,0.9998668288362438,0.8620689655172413,0.7241379310344828,19,19,0.1891348524354076,0.19156078344498642,0.9655172413793104,1.636578487284541
ordered_intersection__python__v3,ordered_intersection,ordered_intersection,python,3,"Given two lists, return values from the first list that also occur in the second list, preserving duplicates and order from the first list.","def ordered_intersection(element, x):
    entry = []
    for result in element:
        if result in x:
            entry.append(result)
    return entry",31,31,30,0,0.0,True,0.2501821220697214,0.017296147532761097,0.4109966671511557,7.505463662091643,0.2640373133782608,0.017674041911959648,0.43184045326243514,7.921119401347823,0.9239920198917388,0.9977725148200989,0.9986359417438507,0.7666666666666667,0.6333333333333333,17,17,0.3164553681733729,0.3346650775377478,0.8333333333333334,2.8164178118602043
filter_nonnegative__python__v1,filter_nonnegative,sign_filter,python,1,"Given a list of numbers, create a new list containing only values greater than or equal to zero.","def filter_nonnegative(values):
    result = []
    for value in values:
        if value >= 0:
            result.append(value)
    return result",24,31,30,0,0.0,True,0.2280753351677049,0.0033875706139951944,0.4465290696495731,6.842260055031147,0.2398559067945674,0.003465451765805483,0.4748390600071834,7.195677203837022,0.9218043963114421,0.9996438324451447,0.9985660413901011,0.8,0.7,18,10,0.32315050216920066,0.3366271050493918,0.9666666666666667,1.1618388454129056
scan_max__nl__v3,scan_max,scan_extremum,nl,3,"Given a non-empty list of numbers, find the largest value by scanning the list once.","Set the first value as the current maximum. Process each remaining value. If a value is larger than the current maximum, replace the current maximum with it. Produce the current maximum after the scan.",22,39,38,0,0.0,True,0.4278680192135078,0.3327647000551224,0.3856367052671886,16.258984730113298,0.42956499943178833,0.3342711925506592,0.3865769410021198,16.323469978407957,0.8361995377038655,0.9290710985660553,0.9998651617451718,0.5789473684210527,0.21052631578947367,5,1,0.42996642111825784,0.43120609039465924,0.9473684210526315,1.9286809126974014
contains_target__python__v3,contains_target,membership_test,python,3,"Given a list of values and a target, determine whether the target occurs in the list.","def contains_target(x, element):
    for entry in x:
        if entry == element:
            return True
    return False",22,26,25,0,0.0,True,0.20672074918897124,0.005153255071491003,0.3921093045007869,5.168018729724281,0.21161219757173966,0.005196758080273867,0.40254472101687677,5.290304939293492,0.9356202626228333,0.9994099140167236,0.9995193576812744,0.8,0.68,16,16,0.18636789087698466,0.19240788646599563,0.88,2.0788536049761706
insertion_sort_ascending__python__v1,insertion_sort_ascending,insertion_sort,python,1,"Given a list of numbers, sort it in ascending order using insertion sort and return the sorted copy.","def insertion_sort_ascending(values):
    result = values[:]
    for index in range(1, len(result)):
        current = result[index]
        position = index - 1
        while position >= 0 and result[position] > current:
            result[position + 1] = result[position]
            position -= 1
        result[position + 1] = current
    return result",24,80,79,0,0.0,True,0.06857457010366698,0.0014378555351868272,0.16828278937286695,5.417391038189692,0.06891051120484264,0.0014862463576719165,0.16905860737659845,5.443930385182568,0.9794001451021508,0.9998769164085388,0.9999743903739543,0.9367088607594937,0.8354430379746836,35,35,0.1071847645009522,0.1075680722360499,0.9746835443037974,0.8229490339158445
chunks_pairs__python__v2,chunks_pairs,chunking,python,2,"Given a list, split it into consecutive chunks containing at most two elements.","def chunks_pairs(current):
    item = []
    for value in range(0, len(current), 2):
        item.append(current[value:value + 2])
    return item",19,36,35,0,0.0,True,0.2674339246684602,0.0603669174015522,0.4508770810123141,9.360187363396108,0.2780054635416101,0.06106846034526825,0.4790067236544196,9.730191223956353,0.9173083126544952,0.9911892414093018,0.998661310332162,0.7714285714285715,0.5142857142857142,8,4,0.4026414782381514,0.4214268078216906,0.9142857142857143,2.235643879365346
matrix_row_sums__nl__v3,matrix_row_sums,matrix_aggregate,nl,3,"Given a matrix of numbers, return a list containing the sum of each row.","Initialize an empty result list. For each row, start a row total at zero, add every value in the row, and append the row total. Produce the result.",20,34,33,0,0.0,True,0.48869380455069017,0.37733060121536255,0.46986050106574495,16.126895550172776,0.4941636067603461,0.3904873728752136,0.47654864837184163,16.30739902309142,0.8229246527859659,0.9074004888534546,0.9995023535959648,0.5454545454545454,0.2727272727272727,4,3,0.4597061063395813,0.4655923832760891,0.9393939393939394,2.8504884979576506
